Count,GTFS_Stop_ID,Route,Gtfs_Lat,Gtfs_Lon,Osm_Lat,Osm_Lon,Location_Displacement,Tags_not_in_GTFS,Version_History
306,3642,36,28.103087,-82.498157,N/A,N/A,N/A,N/A,N/A
307,3641,36,28.110925,-82.49234,N/A,N/A,N/A,N/A,N/A
308,3640,36,28.113321,-82.497586,N/A,N/A,N/A,N/A,N/A
309,6904,2,28.069272,-82.43634,28.0693311,-82.4363351,6.5671828463802955,bench=yes|name=Fletcher Av @ 20th St|gtfs_stop_code=6904|operator=Hillsborough Area Regional Transit|route_ref=2|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=6904|note=Please add gtfs_id and operator after removing FIXME|shade=no|,version 1 = EdHillsman(changeset = 5252803)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = EdHillsman(changeset = 5305458)|version 5 = ktran9(changeset = 5557830)|version 6 = EdHillsman(changeset = 5927573)
310,6903,2,28.06935,-82.435071,28.0693436,-82.4350356,3.551323079798854,bench=yes|name=Fletcher Av @ 22nd St|gtfs_stop_code=6903|operator=Hillsborough Area Regional Transit|route_ref=2|ntd_id=4041|shelter=no|highway=bus_stop|gtfs_id=6903|shade=no|,version 1 = EdHillsman(changeset = 5252803)|version 2 = ktran9(changeset = 5282592)|version 3 = ktran9(changeset = 5282878)|version 4 = EdHillsman(changeset = 5300073)|version 5 = ktran9(changeset = 5557830)
311,3638,36,28.112047,-82.49366,N/A,N/A,N/A,N/A,N/A
312,3635,36,28.10801,-82.492065,N/A,N/A,N/A,N/A,N/A
313,5802,31;53;31,27.860293,-82.326958,27.860755,-82.326732,55.826719827184895,operator=Hillsborough Area Regional Transit|name=Us Hwy 301 @ Rivercrest Dr|gtfs_stop_code=5802|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=31|gtfs_id=5802|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
314,3628,41,28.00331,-82.414824,28.00331,-82.414449,36.88457266798945,operator=Hillsborough Area Regional Transit|name=Hanna Av @ 40th St|gtfs_stop_code=3628|highway=bus_stop|ntd_id=4041|route_ref=41|source=GO_Sync|gtfs_id=3628|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)
315,4709,45,28.054683,-82.444776,28.0547093,-82.4447388,4.676531513932098,source=GO_Sync|bench=yes|name=Fowler Av @ 14th St|gtfs_stop_code=4709|operator=Hillsborough Area Regional Transit|route_ref=45|ntd_id=4041|shelter=yes|highway=bus_stop|gtfs_id=4709|shade=roof|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6793800)
316,4708,45,28.054672,-82.442068,28.0546951,-82.4420352,4.117236886635316,operator=Hillsborough Area Regional Transit|name=Fowler Av @ 15th St|gtfs_stop_code=4708|highway=bus_stop|ntd_id=4041|route_ref=45|source=GO_Sync|gtfs_id=4708|,version 1 = ktran9(changeset = 5282878)|version 2 = ktran9(changeset = 5557830)|version 3 = EdHillsman(changeset = 6793800)
317,4707,12;45,28.061295,-82.4346,28.0612988,-82.4346213,2.1358476650519367,operator=Hillsborough Area Regional Transit|name=22nd St @ 12401 University Village|gtfs_stop_code=4707|highway=bus_stop|ntd_id=4041|source=GO_Sync|route_ref=12;45;D|gtfs_id=4707|,version 1 = ktran9(changeset = 5282878)|version 2 = EdHillsman(changeset = 5295548)|version 3 = ktran9(changeset = 5557830)|version 4 = EdHillsman(changeset = 6728025)|version 5 = EdHillsman(changeset = 8721503)
min = 0.8628618887761098 
max = 377.2321914216827 
mean = 27.36509419821495 
standard deviation = 125.54794612321936 
displacement distribution = http://chart.apis.google.com/chart?chxl=0:|0-5|5-10|10-15|15-20|20%2B|1:|0|115|231&chxr=0,5,100&chxt=x,y&chs=600x300&cht=bvg&chco=76A4FB&chd=t:36,70,34,15,76&chg=20,50&chtt=Displacement+Distribution 
Contributors = [] 
