stop_id,stop_name,stop_lat,stop_lon
3969,SW 137 AV@SW 42 ST,25.728223,-80.415795
3968,SW 137 AV@SW 42 ST,25.729376,-80.415855
10377,Sheridan Street Tri-Rail Station,26.031717,-80.167774
10379,NW 67 AV@NW 178 ST S-F,25.93607,-80.30813
10376,NW 177 ST@NW 59 AV,25.933812,-80.297778
9097,SW 87 AV@SW 178 ST,25.604324,-80.332335
9099,SW 87 AV@SW 178 ST,25.60478,-80.332241
9098,SW 87 AV@SW 184 ST,25.599442,-80.332135
10369,US 1@MM87 NORTH NEAR,24.959922,-80.568438
10368,US 1@MM 87 SOUTH NEAR,24.960387,-80.568001
3985,SW 137 AV@SW 79 ST,25.692784,-80.415623
3984,SW 137 AV@SW 82 ST,25.690175,-80.415575
3988,SW 137 AV@SW 72 ST,25.699726,-80.414338
7767,NE 36 ST@NE 6 AV,25.810633,-80.186428
3987,SW 137 AV@SW 74 ST,25.697074,-80.414399
3986,SW 137 AV@SW 76 ST,25.694805,-80.415196
3972,SW 137 AV@SW 53 ST,25.717387,-80.415395
3971,SW 137 AV@SW 47 ST,25.72212,-80.415614
3973,SW 137 AV@SW 56 ST,25.71479,-80.415274
3979,SW 137 AV@SW 72 ST,25.699652,-80.414649
6667,NW 3 ST@NW 2 AV,25.77689,-80.196971
10308,SW 187 AV@SW 352 ST,25.440796,-80.493243
10303,COLLINS AV@40 ST,25.812504,-80.122934
9045,OPA LOCKA BD@NW 22 AV,25.898234,-80.236055
9046,OPA LOCKA BD@NW 24 AV,25.898125,-80.239641
9047,OPA LOCKA BD@# 2525,25.898108,-80.241172
9049,FISHERMAN ST@OPA LOCKA BD,25.902117,-80.251452
10159,SW 192 AV@# 36590,25.431952,-80.501524
3155,SW 112 AV@SW 109 ST,25.667526,-80.375741
3154,SW 112 AV@SW 107 ST,25.668763,-80.375766
9040,NW 135 ST@NW 42 AV,25.896592,-80.267903
10155,SW 89 PL@SW 136 ST,25.647707,-80.339846
9041,NW 135 ST@NW 45 AV,25.896455,-80.272329
9042,NW 135 ST@NW 47 AV,25.89637,-80.275094
9043,OPA LOCKA BD@NW 19 AV,25.898376,-80.232209
9044,OPA LOCKA BD@# 2151,25.89834,-80.234337
10161,SW 120 ST@SW 123 PSGE,25.656363,-80.395505
10160,SW 192 AV@# 36590,25.431924,-80.5014
10163,SW 136 ST@SW 92 AV,25.646736,-80.342647
10162,SW 120 ST@SW 127 AV,25.656931,-80.400034
10164,SW 136 ST@SW 97 AV,25.643414,-80.349934
10165,SW 136 ST@SW 92 AV,25.646593,-80.342243
10170,SW 162 AV@SW 85 ST,25.686661,-80.453993
3994,SW 137 AV@SW 49 TE,25.717757,-80.415045
3999,SW 137 AV@SW 38 ST,25.732422,-80.415638
10172,SW 162 AV@SW 85 ST,25.686588,-80.454283
3998,SW 137 AV@SW 42 ST,25.729773,-80.415535
9023,NW 135 ST@NW 47 AV,25.896192,-80.275662
9024,NW 135 ST@NW 45 AV,25.896311,-80.27189
9038,NW 135 ST@NW 37/42 AV CONNECTO,25.89673,-80.259521
9032,NW 135 ST@NW 27 AV,25.897168,-80.244372
9031,NW 135 ST@NW 28 AV,25.897122,-80.245415
10196,NW 29 AV@NW 43 TER,25.814753,-80.242516
10199,NW 31 AV@NW 53 LN,25.823387,-80.246905
3189,SW 112 AV@SW 109 ST,25.666998,-80.375508
10207,NW 43  TER@NW 31 AV,25.814519,-80.246398
10205,NW 48 TER@NW 30 AV,25.818571,-80.244801
10206,NW 44 ST@NW 32 AV,25.814932,-80.248393
7610,NE 79 ST@NE MIAMI CT,25.847546,-80.196256
10200,NW 31 AV@NW 50 ST,25.819835,-80.24678
10203,NW 33 AV@NW 51 ST,25.820796,-80.250844
10204,NW 33 AV@NW 53 ST,25.822756,-80.2509
10201,NW 33 AV@NW 47 ST,25.816881,-80.250606
10202,NW 33 AV@NW 49 ST,25.819053,-80.250772
7607,NE 79 ST@NE 4 AV,25.847775,-80.189212
7608,NE 79 ST@NE 3 AV,25.847704,-80.191125
7606,NE 79 ST@NE 5 AV,25.847852,-80.186931
7603,NE 79 ST@NE 8 CT,25.848078,-80.179297
7604,NE 79 ST@NE 7 AV,25.847978,-80.182546
7601,NE 79 ST@N BAYSHORE DR,25.848209,-80.174642
7602,NE 79 ST@NE 10 AV,25.848149,-80.176729
7600,NE 79 ST@PELICAN HARBOR DR,25.848509,-80.166322
7633,NW 71 ST@NW 1 AV,25.839851,-80.199215
7632,NW 71 ST@NW 2 AV,25.839959,-80.200363
7631,NE 71 ST@NE 2 AV,25.840225,-80.193346
10220,SW 216 ST@SW 98 CT,25.566405,-80.350501
7625,NE 79 ST@NE 7 AV,25.84781,-80.182335
7626,NE 79 ST@NE 8 CT,25.84789,-80.179725
7623,NE 79 ST@NE 4 AV,25.847601,-80.189084
7624,NE 79 ST@NE 5 AV,25.84768,-80.186588
7629,NE 79 ST@PELICAN HARBOR DR,25.848192,-80.166226
7627,NE 79 ST@NE 10 AV,25.847971,-80.176559
7628,NE 79 ST@N BAYSHORE DR,25.848046,-80.174172
10216,SW 162 AV@SW 88 ST NORTH NEAR,25.683732,-80.457073
10214,E 2 AV@HIALEAH  DR,25.822849,-80.277219
7620,NE 79 ST@NE MIAMI CT,25.847375,-80.196125
10211,MERIDIAN AV@LINCOLN RD,25.790429,-80.13663
7621,NE 79 ST@NE 1 CT,25.847432,-80.194457
7613,NW 79 ST@NW 3 AV,25.84734,-80.202801
7614,NW 79 ST@NW 4 AV,25.847305,-80.203831
7615,NW 79 ST@NW 5 AV,25.847257,-80.20553
7616,NW 79 ST@NW 5 AV,25.847092,-80.205145
7617,NW 79 ST@NW 4 AV,25.84716,-80.203189
7619,NW 79 ST@# 140,25.847246,-80.199923
10244,SW 152 ST@SW 117 AV,25.627133,-80.381973
10243,SW 104 ST@SW 79 AV,25.673692,-80.322677
10242,SW 104 ST@SW 82 AV,25.673627,-80.326696
10241,SW 104 ST@SW 87 AV,25.673408,-80.334692
10245,SW 216 ST@SW 98 CT,25.566663,-80.350165
10240,SW 104 ST@SW 82 AV,25.67376,-80.326422
10231,SW 87 AV@SW 116 ST,25.662135,-80.334839
10230,SW 87 AV@SW 104 ST,25.673065,-80.335212
10233,SW 87 AV@SW 124 ST,25.655186,-80.334579
10232,SW 87 AV@SW 120 ST,25.65883,-80.334736
10235,SW 87 AV@SW 124 ST,25.655237,-80.334431
10234,SW 87 AV@SW 127 ST,25.651883,-80.334343
10237,SW 87 AV@SW 116 ST,25.662533,-80.334712
10236,SW 87 AV@SW 120 ST,25.658855,-80.334571
10239,SW 104 ST@SW 79 AV,25.673914,-80.322696
7634,NE 71 ST@N MIAMI AV,25.839964,-80.196069
10254,NW 107 AV@NW 14 ST,25.786415,-80.368906
10250,SW 72 ST@SW 158 PATH,25.698912,-80.449809
10251,SW 72 ST@SW 158 PATH,25.698703,-80.449984
1915,US 1@34900 BLOCK,25.442353,-80.474882
1913,US 1@E PALM DR,25.446419,-80.475285
1914,US 1@34800 BLOCK,25.442033,-80.475195
1911,US 1@#33525 (G. CORRAL),25.455872,-80.473396
6519,NW 183 ST@NW 18 AV,25.941573,-80.231614
6514,NW 183 ST@NW 10 CT,25.942124,-80.218112
6515,NW 183 ST@NW 12 AV,25.94201,-80.220755
6513,NW 183 ST@NW 8 PL,25.942231,-80.215772
6521,NW 183 ST@NW 22 AV,25.941355,-80.237079
6520,NW 183 ST@NW 19 AV,25.941474,-80.234244
6505,NW 183 ST@NW 8 PL,25.942003,-80.215212
6503,NW 183 ST@NW 12 AV,25.941802,-80.220619
6504,NW 183 ST@NW 10 CT,25.941892,-80.218332
